,Dealer_Code,Oct_2324_sales,Nov_2324_sales,Dec_2324_sales,Jan_2324_sales,Feb_2324_sales,Mar_2324_sales,Apr_2425_sales,May_2425_sales,Jun_2425_sales,Jul_2425_sales,Aug_2425_sales,Sep_2425_sales,Apr_2425_Target,May_2425_Target,Jun_2425_Target,Jul_2425_Target,Aug_2425_Target,Sep_2425_Target,Sales_Pattern_Overall,Target_Pattern_Overall,Achieved_Type,Predicted_Target,Category_Overall,Dealer_Name,dealer_district,dealer_taluka,dealer_type,population,taluka_population,market_potential,MarketSizePer1000,AVG_SALES,sales_by_counter_3M,counter_market_ratio,NORM_counter_market_ratio,NORM_sales_by_counter_3M,AVG_SALES-N,MarketSizePer1000_N,Code,Dealer Name,CS,AP,MP,Status,MPA,SOB,AP_normalized,Score,Tier,Incentive_per_Ton_linear,Incentive_per_Ton_exponential,Final_Incentive,Perfomance_Bonus,Predicted_Incentive
43,SIPA107,61.0,93.0,87.0,34.0,44.0,92.0,90,103.0,58.0,82.0,78.0,66.0,80,100,100,100,100,100,HHLHLL,AANNNN,Low Achievement,79,Fluctuating Performer,Sai Shakthi Agency,Kurnool,Kurnool,Exclusive,6203936.0,110700.0,2700.0,0.4352075843464536,78.83333333333333,0.336734693877551,0.04888888888888889,5.395063726566812e-05,0.02348182542514646,0.3459259259259259,1.087716830326177e-06,SIPA107,Sai Shakthi Agency,86.9,80,0.0,Exclusive,100.0,92.05983889528193,37.08920187793427,60.66548890581694,Tier 1,2000.0,2000.0,2000.0,0.0,158000.0
44,SIPA108,127.0,96.0,121.0,115.0,72.0,61.0,58,102.0,68.0,50.0,90.0,66.0,100,100,100,100,100,100,LHLLHL,NANNNN,Low Achievement,72,Consistently Weak Performer,Sri Sai Building Materials,Kurnool,Kurnool,Exclusive,6203936.0,110700.0,2700.0,0.4352075843464536,86.66666666666667,0.2907488986784141,0.03925925925925926,4.325104482548985e-05,0.02027347702986946,0.38074074074074077,1.087716830326177e-06,SIPA108,Sri Sai Building Materials,108.0,72,0.0,Exclusive,100.0,66.66666666666666,33.33333333333333,53.33333333333333,Tier 1,2000.0,2000.0,2000.0,0.0,144000.0
45,SIPA109,30.0,30.0,30.0,28.666666666666668,30.0,28.0,30,31.0,24.0,1.0,1.0,34.0,30,30,30,30,30,30,HHLLLH,AANNNA,Moderate Achievement,35,Declining Performer,New Balavenkatarama Traders,Kurnool,Nandikotkur,Non-Exclusive,6203936.0,83748.0,140.0,0.02256631918833463,29.5,0.2905982905982906,0.44285714285714284,0.0004916933038017527,0.02026296936788194,0.12666666666666668,5.611366711920026e-08,SIPA109,New Balavenkatarama Traders,57.2,20,140.0,Non-Exclusive,40.85714285714286,34.96503496503497,8.92018779342723,20.516548240491904,Tier 3,1667.0,1323.0,1323.0,0.0,46300.0
46,SIPA112,50.0,32.0,1.0,27.0,29.0,49.0,28,33.0,31.0,55.0,30.0,42.0,40,35,40,40,40,40,LHHHLH,NNNANA,Low Achievement,46,Emerging Performer,Sohail Steels,Kurnool,Yemmiganur,Non-Exclusive,6203936.0,74195.0,150.0,0.02417819913035853,39.5,0.28378378378378377,0.5666666666666667,0.0006292594923183305,0.019787533161804597,0.1711111111111111,6.01433669754775e-08,SIPA112,Sohail Steels,70.5,36,150.0,Non-Exclusive,47.0,51.06382978723404,16.431924882629108,29.471920887024275,Tier 1,2000.0,2000.0,2000.0,0.0,92000.0
47,SIPA113,12.333333333333334,17.166666666666668,12.0,12.0,12.0,13.166666666666666,26,1.0,15.0,12.0,17.0,16.0,12,12,15,15,15,15,HLHLHH,ANANAA,Moderate Achievement,18,Consistently Strong Performer,Kota Hanumantha Prasad,Nellore,Alluru,Exclusive,4538626.0,1.0,45.0,0.009914894948383058,12.444444444444443,0.09467455621301775,2.2,0.002444074979287029,0.006593713544651864,0.05086419753086419,2.4485106509765366e-08,SIPA113,Kota Hanumantha Prasad,70.3,14,45.0,Exclusive,100.0,19.91465149359886,6.103286384976526,27.644902129705688,Tier 2,1833.0,1611.0,1611.0,0.0,29000.0
48,SIPA114,41.0,40.0,30.0,25.0,25.0,1.0,59,26.0,29.0,31.0,20.0,21.0,25,25,25,25,25,25,HLHHLL,AAAANN,Moderate Achievement,28,Target-Oriented Performer,Patchipulusu Steel & Cements,Nellore,Kavali,Exclusive,4538626.0,67997.0,250.0,0.055082749713239204,26.333333333333332,0.10144927536231885,0.38,0.0004218520080933363,0.007066373835008668,0.11259259259259259,1.3740474345602224e-07,SIPA114,Patchipulusu Steel & Cements,96.3,31,250.0,Exclusive,38.519999999999996,32.191069574247145,14.084507042253522,22.59291814020154,Tier 3,1667.0,1323.0,1323.0,0.0,37040.0
49,SIPA117,270.0,199.0,167.0,122.0,152.0,262.0,268,223.0,176.0,178.0,215.0,226.0,220,240,250,225,250,250,HHLLHH,ANNNNN,Low Achievement,212,Emerging Performer,Sri Venkateswara Steels & Cements,Nellore,Nellore,Exclusive,4538626.0,132216.0,2400.0,0.5287943972470964,226.0,0.2562358276643991,0.17958333333333334,0.00019916674043212612,0.017865560508596074,1.0,1.3216838626484726e-06,SIPA117,Sri Venkateswara Steels & Cements,429.8,214,0.0,Exclusive,100.0,49.79060027919962,100.0,89.95812005583993,Tier 1,2000.0,2000.0,2000.0,0.0,424000.0
50,SIPA118,39.0,40.0,39.0,25.0,34.5,45.0,65,25.0,24.0,39.0,42.0,45.0,35,35,40,35,40,40,HLLHHH,ANNAAA,Moderate Achievement,48,Consistently Strong Performer,Vinayaka Steel & Cements,Nellore,Venkatagiri,Non-Exclusive,4538626.0,27880.0,150.0,0.03304964982794353,36.333333333333336,0.35714285714285715,0.3933333333333333,0.0004366668283951216,0.024905667234976142,0.15703703703703706,8.232199372614085e-08,SIPA118,Vinayaka Steel & Cements (New),30.2,40,100.0,Non-Exclusive,30.2,100.0,18.30985915492958,37.02591549295775,Tier 1,2000.0,2000.0,2000.0,0.0,96000.0
51,SIPA122,31.0,1.0,46.0,28.0,1.0,39.0,43,25.0,1.0,34.0,1.0,27.0,20,25,30,30,30,30,HLLHLH,AANANN,Moderate Achievement,34,Fluctuating Performer,Sri Srinivasa Traders D,Prakasam,Darsi,Exclusive,5954328.0,120120.0,150.0,0.025191759674643384,20.666666666666668,0.627906976744186,0.06,6.629632085048919e-05,0.04379640566539081,0.0874074074074074,6.26772683369552e-08,SIPA122,Sri Srinivasa Traders D,10.9,22,150.0,Exclusive,7.2666666666666675,100.0,9.859154929577464,27.368826291079813,Tier 2,1833.0,1611.0,1611.0,0.0,54770.0
52,SIPA123,1.0,28.0,30.0,1.0,1.0,50.0,25,1.0,26.0,1.0,25.0,30.0,20,20,24,24,25,25,HLHLHH,ANANAA,Moderate Achievement,32,Consistently Strong Performer,Manjunatha Cement & Steel,Prakasam,Giddalur,Exclusive,5954328.0,86133.0,110.0,0.018473957094738484,22.666666666666668,0.4166666666666667,0.2545454545454545,0.0002824580170719928,0.0290585391803127,0.0962962962962963,4.588276188211882e-08,SIPA123,Manjunatha Cement & Steel,32.8,18,110.0,Exclusive,29.818181818181817,54.87804878048781,7.981220657276995,21.727978514100123,Tier 3,1667.0,1323.0,1323.0,0.0,42340.0
53,SIPA126,21.0,4.0,28.0,16.0,1.0,17.0,31,8.0,1.0,1.0,20.0,18.0,15,15,20,20,17,17,HLLLHH,ANNNAA,Moderate Achievement,27,Declining Performer,Gopal Steel Syndicate,Prakasam,Kanigiri,Non-Exclusive,5954328.0,92466.0,120.0,0.020153407739714708,11.5,0.16363636363636364,0.36666666666666664,0.000407037187791551,0.011405058074500206,0.04666666666666667,5.0081388495827916e-08,SIPA126,Gopal Steel Syndicate,50.2,13,140.0,Non-Exclusive,35.85714285714286,25.89641434262948,5.633802816901409,15.730993130095316,Tier 4,1500.0,1110.0,1110.0,0.0,29970.0
54,SIPA128,12.166666666666666,12.0,11.833333333333334,11.666666666666666,12.0,9.833333333333334,24,24.0,1.0,1.0,10.0,1.0,12,12,12,12,10,10,HHLLLL,AANNAN,Moderate Achievement,23,Fluctuating Performer,Eswar Agencies,Prakasam,Marrichetlapalem,Non-Exclusive,5954328.0,1.0,90.0,0.015115055804786032,10.0,0.015384615384615385,0.34444444444444444,0.00038234582062190883,0.001061793234982244,0.04,3.748550865470062e-08,SIPA128,Eswar Agencies,34.3,10,90.0,Non-Exclusive,38.11111111111111,29.154518950437318,4.225352112676056,15.988337279915319,Tier 4,1500.0,1110.0,1110.0,0.0,25530.0
55,SIPA131,53.0,46.0,41.0,38.0,50.0,42.0,77,55.0,26.0,39.0,51.0,50.0,45,50,60,60,50,50,HHLLHH,AANNAA,Moderate Achievement,53,Consistently Strong Performer,Balaji Steel Corporation,Prakasam,Ongole,Exclusive,5954328.0,48376.0,400.0,0.06717802579904902,45.333333333333336,0.5,0.1175,0.0001301852334019383,0.03487255990378388,0.19703703703703704,1.676429336796827e-07,SIPA131,Balaji Steel Corporation,40.9,50,1200.0,Exclusive,3.408333333333333,100.0,23.004694835680752,34.48448356807511,Tier 1,2000.0,2000.0,2000.0,0.0,106000.0
56,SIPA133,24.0,25.0,37.0,12.0,11.0,16.0,42,1.0,14.0,12.0,7.0,26.0,20,24,24,24,25,25,HLLLLH,ANNNNA,Low Achievement,20,Consistently Weak Performer,Sri Dhanalakshmi Steels,Prakasam,Pamur,Non-Exclusive,5954328.0,1.0,170.0,0.028550660964595836,17.666666666666668,0.21666666666666667,0.3411764705882353,0.0003787147372146085,0.015104889443981867,0.07407407407407408,7.107452156437341e-08,SIPA133,Sri Dhanalakshmi Steels,54.8,17,170.0,Non-Exclusive,32.23529411764706,31.02189781021898,7.511737089201878,17.158480639094336,Tier 4,1500.0,1110.0,1110.0,0.0,22200.0
57,SIPA134,1.0,42.0,19.0,13.0,1.0,1.0,23,16.0,15.0,15.0,16.0,20.0,15,15,15,15,17,17,HLHHHH,AAAANA,High Achievement,22,Consistently Strong Performer,Sri Sai Balaji Agencies,Prakasam,Podili,Non-Exclusive,5954328.0,67017.0,120.0,0.020153407739714708,15.833333333333334,0.3076923076923077,0.3,0.0003329630862826245,0.02145558900346577,0.06592592592592593,5.0081388495827916e-08,SIPA134,Sri Sai Balaji Agencies,27.9,18,120.0,Non-Exclusive,23.25,64.51612903225806,7.981220657276995,22.34195820081781,Tier 3,1667.0,1323.0,1323.0,0.0,29110.0
58,SIPA135,13.0,14.0,24.0,14.0,24.0,13.0,24,22.0,10.0,1.0,12.0,25.0,20,24,24,24,25,25,HHLLLH,ANNNNA,Low Achievement,18,Declining Performer,Sri Balaji Steel Traders,Prakasam,Singarayakonda,Non-Exclusive,5954328.0,70708.0,160.0,0.02687121031961961,16.166666666666668,0.36231884057971014,0.2,0.00022185193401923483,0.025266786534570623,0.06740740740740742,6.687589495066431e-08,SIPA135,Sri Balaji Steel Traders,38.0,15,160.0,Non-Exclusive,23.75,39.473684210526315,6.572769953051644,16.58839881393625,Tier 4,1500.0,1110.0,1110.0,0.0,19980.0
59,SIPA148,34.0,30.0,1.0,1.0,1.0,1.0,1,67.0,41.0,1.0,49.0,34.0,30,30,40,40,30,30,LHHLHH,NAANAA,Moderate Achievement,47,Consistently Strong Performer,Sri Sita Mahalaxmi Enterprises,Vizianagaram,Parvathipuram,Non-Exclusive,3662958.0,1.0,500.0,0.13650170163021252,34.5,0.3469387755102041,0.102,0.00011296300480111287,0.0241937463300613,0.14888888888888888,3.409521233099535e-07,SIPA148,Sri Sita Mahalaxmi Enterprises,55.2,32,500.0,Non-Exclusive,11.040000000000001,57.971014492753625,14.553990610328638,22.53459726474791,Tier 3,1667.0,1323.0,1323.0,0.0,62180.0
60,SIPA151,60.0,102.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,80.0,40.0,777,700,200,50,100,100,LLHHHH,NNNNNN,No Achievement,60,Emerging Performer,Arunodaya Steel Corporation,Vizianagaram,Vizianagaram,Non-Exclusive,3662958.0,1.0,3000.0,0.8190102097812751,34.166666666666664,0.05383580080753701,0.12366666666666666,0.000137037087791514,0.0037444651016730356,0.1474074074074074,2.047223394203128e-06,SIPA151,Arunodaya Steel Corporation,691.3,20,3000.0,Non-Exclusive,23.043333333333333,2.8930999566035007,8.92018779342723,10.539399334043704,Tier 5,1333.0,952.0,952.0,0.0,57120.0
61,SIPA163,37.0,26.0,1.0,1.0,1.0,1.0,40,53.0,20.0,20.0,36.0,25.0,30,30,40,40,30,30,HHHHHL,AANNAN,Moderate Achievement,32,Emerging Performer,Sri Vijayalaxmi Enterprises,Vizianagaram,Kothavalasa,Exclusive,3662958.0,1.0,200.0,0.05460068065208501,27.0,0.14124293785310735,0.38,0.0004218520080933363,0.009842707975619815,0.11555555555555555,1.3619957080277263e-07,SIPA163,Sri Vijayalaxmi Enterprises,99.8,33,200.0,Exclusive,49.9,33.06613226452906,15.023474178403756,25.607310959948066,Tier 2,1833.0,1611.0,1611.0,0.0,51550.0
62,SIPA164,1.0,13.0,1.0,1.0,13.0,12.0,13,1.0,1.0,1.0,2.0,1.0,12,12,12,12,10,10,HLLLLL,ANNNNN,Low Achievement,15,Consistently Weak Performer,Kamakshi Steels - (U),Guntur,Undavalli,Non-Exclusive,6629265.0,10675.0,100.0,0.015084628537251113,4.833333333333333,0.3333333333333333,0.01,1.074074471879434e-05,0.023244518456841515,0.017037037037037035,3.740944048584034e-08,SIPA164,Kamakshi Steels - (U),3.0,3,100.0,Non-Exclusive,3.0,100.0,0.9389671361502347,21.16338028169014,Tier 3,1667.0,1323.0,1323.0,0.0,19840.0
63,SIPA165,14.0,10.0,12.0,10.0,1.0,11.0,20,20.0,14.0,10.0,14.0,10.0,12,20,20,20,15,15,HHHLHL,AANNNN,Low Achievement,13,Emerging Performer,Om Vinayaka Hardware & Paints,Chittoor,Bangarupalem,Exclusive,6588204.0,73199.0,60.0,0.00910718611627691,13.166666666666666,0.43478260869565216,0.08333333333333333,9.222225637861346e-05,0.030322456728893388,0.05407407407407407,2.246583442888991e-08,SIPA165,Om Vinayaka Hardware & Paints,5.9,15,60.0,Exclusive,9.833333333333334,100.0,6.572769953051644,25.910328638497653,Tier 2,1833.0,1611.0,1611.0,0.0,20940.0
64,SIPA167,25.0,3.0,1.0,1.0,5.0,20.0,16,13.0,1.0,12.0,1.0,14.0,10,12,15,15,15,15,HHLHLH,AANNNN,Low Achievement,15,Emerging Performer,MATURI STEEL & CEMENT,Krishna,Machilipatnam,Non-Exclusive,6097627.0,69070.0,300.0,0.04919946726816842,12.666666666666666,0.2413793103448276,0.10333333333333333,0.00011444448683129142,0.016829047313700905,0.05185185185185185,1.2269653733890147e-07,SIPA167,Maturi Steel & Cement,27.0,9,300.0,Non-Exclusive,9.0,33.33333333333333,3.755868544600939,10.72018779342723,Tier 5,1333.0,952.0,952.0,0.0,14280.0
65,SIPA173,31.0,30.0,1.0,1.0,1.0,1.0,1,25.0,25.0,30.0,1.0,31.0,25,30,30,30,25,25,LHHHLH,NNNANA,Low Achievement,32,Emerging Performer,Jai Vasavi Steel Syndicate (V),East Godavari,Vaddigudem,Non-Exclusive,8274560.0,1.0,1000.0,0.1208523474359966,23.833333333333332,0.4246575342465753,0.035,3.8518532784641776e-05,0.02961604801680993,0.10148148148148148,3.018287378125933e-07,SIPA173,Jai Vasavi Steel Syndicate (V),45.9,19,1000.0,Non-Exclusive,4.59,41.394335511982575,8.450704225352112,14.267289637607782,Tier 4,1500.0,1110.0,1110.0,0.0,35520.0
66,SIPA174,53.0,54.0,54.0,12.0,41.0,41.0,45,40.0,45.0,25.0,1.0,13.0,40,40,45,45,60,60,HLHLLL,AAANNN,Moderate Achievement,33,Declining Performer,Sai Venkata Lakshmi Steels,Guntur,Macherla,Exclusive,6629265.0,55758.0,260.0,0.039220034196852896,41.0,0.07344632768361582,0.39615384615384613,0.00043980073268973,0.005112657217541565,0.17777777777777778,9.774795465307494e-08,SIPA174,Sai Venkata Lakshmi Steels,102.3,28,260.0,Exclusive,39.34615384615385,27.370478983382213,12.676056338028168,20.948960368724112,Tier 3,1667.0,1323.0,1323.0,0.0,43660.0
67,SIPA184,11.0,12.0,15.0,13.0,12.166666666666666,12.0,12,13.0,13.0,1.0,16.0,15.0,12,12,12,12,15,15,LHHLHH,AAANAA,High Achievement,19,Consistently Strong Performer,Sri Satyanarayana Stores,Prakasam,Tangutur,Exclusive,5954328.0,90270.0,50.0,0.008397253224881128,12.666666666666666,0.25862068965517243,0.58,0.0006440743126201157,0.01803194815303977,0.05185185185185185,2.0691002199864224e-08,SIPA184,Sri Satyanarayana Stores,18.0,11,50.0,Exclusive,36.0,61.111111111111114,4.694835680751173,22.23912363067293,Tier 3,1667.0,1323.0,1323.0,0.0,25140.0
68,SIPA187,14.0,13.0,10.0,2.0,3.0,10.0,2,10.0,2.0,1.0,10.0,14.0,10,10,10,10,10,10,LHLLHH,NANNAA,Moderate Achievement,13,Fluctuating Performer,Karthikeya Enterprises,Krishna,Agiripalli,Non-Exclusive,6097627.0,75381.0,50.0,0.008199911211361403,10.5,0.25,0.6,0.0006662965430727937,0.017430497733370336,0.042222222222222223,2.019764716591585e-08,SIPA187,Karthikeya Enterprises,27.7,6,50.0,Non-Exclusive,55.39999999999999,21.660649819494584,2.3474178403755865,16.82058066812427,Tier 4,1500.0,1110.0,1110.0,0.0,14430.0
69,SIPA190,1.0,21.0,1.0,12.0,13.0,15.0,15,16.0,12.0,12.0,19.0,1.0,15,15,15,15,18,18,HHHLHL,AANNAN,Moderate Achievement,17,Emerging Performer,Sri Bhavani Iron & Tiles,Guntur,Gurazala,Non-Exclusive,6629265.0,92260.0,40.0,0.006033851414900445,11.0,0.024390243902439025,0.7,0.0007774076953361834,0.0016901001649483605,0.044444444444444446,1.4782497673127373e-08,SIPA190,Sri Bhavani Iron & Tiles,18.3,12,40.0,Non-Exclusive,45.75,65.57377049180327,5.164319248826291,25.36334564765643,Tier 2,1833.0,1611.0,1611.0,0.0,27390.0
70,SIPA192,11.0,11.0,10.0,21.0,1.0,14.0,1,6.0,13.0,1.0,10.0,1.0,12,12,12,12,10,10,LLHLHL,NNANAN,Low Achievement,13,Consistently Weak Performer,M. Bharatha Raju,Anantapur,Amarapuram,Non-Exclusive,6321948.0,67721.0,100.0,0.01581790928998467,9.333333333333334,0.015625,0.33,0.0003662964319616415,0.0010785644486076417,0.03703703703703704,3.92426423682281e-08,SIPA192,M. Bharatha Raju,34.6,5,100.0,Non-Exclusive,34.6,14.45086705202312,1.8779342723004695,10.936933973784907,Tier 5,1333.0,952.0,952.0,0.0,12380.0
71,SIPA202,58.0,83.0,56.0,19.0,33.0,66.0,60,40.0,40.0,51.0,52.0,53.0,45,50,70,60,60,60,HLLHHH,ANNNNN,Low Achievement,54,Emerging Performer,Mahesh Enterprises,Guntur,Vinukonda,Non-Exclusive,6629265.0,52773.0,300.0,0.04525388561175334,56.666666666666664,0.292817679558011,0.30666666666666664,0.0003403704964335171,0.02041781224874503,0.24740740740740738,1.1283258319488358e-07,SIPA202,Mahesh Enterprises,71.2,50,350.0,Non-Exclusive,20.34285714285714,70.22471910112358,23.004694835680752,31.916332150204596,Tier 1,2000.0,2000.0,2000.0,0.0,108000.0
72,SIPA206,13.0,1.0,20.0,20.0,12.0,31.0,24,12.0,7.0,12.0,12.0,1.0,20,20,20,20,20,20,HLLLLL,ANNNNN,Low Achievement,14,Consistently Weak Performer,Sree Rama Devi Steel & Cement,Cuddapah,Duvvuru,Exclusive,4111686.0,64599.0,90.0,0.021888831005091345,10.833333333333334,0.03225806451612903,0.3,0.0003329630862826245,0.0022390242301069297,0.0437037037037037,5.441994666058032e-08,SIPA206,Sree Rama Devi Steel & Cement,13.2,11,90.0,Exclusive,14.666666666666666,83.33333333333334,4.694835680751173,22.416901408450705,Tier 3,1667.0,1323.0,1323.0,0.0,18520.0
73,SIPA208,11.5,1.0,1.0,1.0,1.0,1.0,1,15.5,1.0,1.0,11.6,1.0,20,30,30,30,20,20,LHLLHL,NNNNNN,No Achievement,13,Consistently Weak Performer,Suresh And Ramesh Traders,Srikakulam,Pathapattanam,Non-Exclusive,4798722.0,80593.0,100.0,0.020838881685582122,5.166666666666667,0.007518796992481203,0.68,0.0007551854648835055,0.0005130088613150973,0.018518518518518517,5.179507336101421e-08,SIPA208,Suresh And Ramesh Traders,162.4,9,100.0,Non-Exclusive,100.0,5.541871921182265,3.755868544600939,23.361895510997016,Tier 2,1833.0,1611.0,1611.0,0.0,20940.0
74,SIPA212,55.0,56.0,71.0,23.0,59.0,19.0,51,34.0,24.0,25.0,51.0,51.0,50,50,50,50,50,50,HLLLHH,ANNNAA,Moderate Achievement,48,Declining Performer,Yaswanthi Iron Mart,Anantapur,Dharmavaram,Non-Exclusive,6321948.0,50605.0,250.0,0.03954477322496167,39.833333333333336,0.2602040816326531,0.344,0.00038185199327851597,0.018142418638285175,0.1725925925925926,9.855980222359216e-08,SIPA212,Yaswanthi Iron Mart,45.0,39,250.0,Non-Exclusive,18.0,86.66666666666667,17.84037558685446,31.637558685446013,Tier 1,2000.0,2000.0,2000.0,0.0,96000.0
75,SIPA213,12.0,12.0,32.0,1.0,25.0,40.0,39,14.0,13.0,25.0,35.0,24.0,20,24,24,24,25,25,HLLHHL,ANNAAN,Moderate Achievement,33,Fluctuating Performer,Sri Vasavi Agencies,Prakasam,Parchur,Non-Exclusive,5954328.0,68043.0,120.0,0.020153407739714708,19.166666666666668,0.4528301886792453,0.18333333333333332,0.0002033334086420032,0.03158160477729076,0.08074074074074075,5.0081388495827916e-08,SIPA213,Sri Vasavi Agencies,24.2,25,120.0,Non-Exclusive,20.166666666666664,100.0,11.267605633802818,30.793896713615023,Tier 1,2000.0,2000.0,2000.0,0.0,66000.0
76,SIPA215,1.0,15.0,1.0,13.0,5.0,10.0,12,11.0,1.0,11.0,1.0,11.0,10,12,12,12,10,10,HHLHLH,ANNNNA,Low Achievement,13,Emerging Performer,Raghavendra Traders,Chittoor,Kuppam,Non-Exclusive,6588204.0,120479.0,170.0,0.02580369399611791,8.166666666666666,0.10185185185185185,0.3176470588235294,0.00035257093668204624,0.007094460891643793,0.031851851851851846,6.420710414110373e-08,SIPA215,Raghavendra Traders,45.0,7,170.0,Non-Exclusive,26.47058823529412,15.555555555555555,2.8169014084507045,10.095369603240357,Tier 5,1333.0,952.0,952.0,0.0,12380.0
77,SIPA217,1.0,1.0,1.0,10.0,1.0,1.0,1,1.0,5.333333333333333,1.0,1.0,1.0,5,1,1,12,10,10,LLHLLL,NAANNN,Low Achievement,0,Consistently Weak Performer,Capital Building Enterprises,Guntur,Mandadam,Non-Exclusive,6629265.0,6588.0,100.0,0.015084628537251113,1.722222222222222,0.030303030303030304,0.16,0.00017740747311387894,0.0021026249169463153,0.003209876543209876,3.740944048584034e-08,SIPA217,Capital Building Enterprises,17.3,2,100.0,Non-Exclusive,17.3,11.560693641618498,0.4694835680751174,6.05382886916877,Tier 6,,,,,
78,SIPA232,25.0,24.0,21.0,12.0,13.0,12.0,12,1.0,1.0,12.0,12.0,1.0,12,12,15,12,20,20,LLLHHL,ANNANN,Low Achievement,14,Consistently Weak Performer,Sri Hari Hara Cement & Steels,Nellore,Atmakur,Non-Exclusive,4538626.0,90636.0,135.0,0.02974468484514917,10.666666666666666,0.024390243902439025,0.15555555555555556,0.00017246919967995052,0.0016901001649483605,0.04296296296296296,7.405958126665863e-08,SIPA232,Sri Hari Hara Cement & Steels,24.0,6,60.0,Non-Exclusive,40.0,25.0,2.3474178403755865,14.408450704225352,Tier 4,1500.0,1110.0,1110.0,0.0,15540.0
79,SIPA233,50.0,70.0,25.0,31.0,50.0,62.0,52,25.0,10.0,21.0,48.0,55.0,40,45,50,50,50,50,HLLLHH,ANNNNA,Low Achievement,45,Declining Performer,Sri Vigneswara Agencies,Nellore,Kota,Non-Exclusive,4538626.0,71463.0,200.0,0.04406619977059137,45.333333333333336,0.2777777777777778,0.64,0.0007107410039781496,0.019368504641194065,0.19703703703703704,1.0986336859108155e-07,SIPA233,Sri Vigneswara Agencies,67.8,35,200.0,Non-Exclusive,33.9,51.622418879056056,15.96244131455399,26.681948564543603,Tier 2,1833.0,1611.0,1611.0,0.0,72500.0
80,SIPA234,65.0,51.0,55.0,34.0,32.0,42.0,103,68.0,48.0,50.0,48.0,53.0,45,55,60,50,50,50,HHLLLL,AANANA,Moderate Achievement,55,Target-Oriented Performer,Lakshmi Iron & Cements,Prakasam,Chirala,Non-Exclusive,5954328.0,85626.0,250.0,0.04198626612440564,54.5,0.27319587628865977,0.284,0.00031518530192048216,0.019048833398666438,0.23777777777777778,1.046635344740462e-07,SIPA234,Lakshmi Iron & Cements,115.2,62,30.0,Non-Exclusive,100.0,53.81944444444444,28.638497652582164,47.94698748043818,Tier 1,2000.0,2000.0,2000.0,0.0,110000.0
81,SIPA235,60.0,61.0,66.33333333333333,31.0,60.0,74.0,92,39.0,33.0,30.0,56.0,63.0,60,65,65,55,65,65,HLLLHH,ANNNNN,Low Achievement,54,Declining Performer,Maddileti Agencies Nandyal,Kurnool,Nandyal,Exclusive,6203936.0,68852.0,1100.0,0.17730679362262924,55.0,0.2775330396475771,0.11454545454545455,0.00012690240390324725,0.01935142969046434,0.24,4.4296485332181653e-07,SIPA235,Maddileti Agencies Nandyal,121.7,52,3000.0,Exclusive,4.056666666666667,42.72801972062448,23.943661971830984,23.72313446055682,Tier 2,1833.0,1611.0,1611.0,0.0,86990.0
82,SIPA236,24.0,25.0,32.0,20.833333333333332,26.0,29.0,28,24.0,25.0,25.0,11.0,11.0,24,24,30,24,25,25,HLLLLL,AANANN,Moderate Achievement,18,Fluctuating Performer,Siva Sankar Traders,Prakasam,Cumbum,Non-Exclusive,5954328.0,48698.0,100.0,0.016794506449762256,23.0,0.3548387096774194,0.05,5.518520562415023e-05,0.024744910901608276,0.09777777777777778,4.168413526840972e-08,SIPA236,Siva Sankar Traders,10.2,21,100.0,Non-Exclusive,10.2,100.0,9.389671361502346,27.673802816901407,Tier 2,1833.0,1611.0,1611.0,0.0,29000.0
