,Dealer_Code,Dealer_Name,dealer_district,dealer_type,dealer_taluka,Feb_2324_sales,Mar_2324_sales,Apr_2425_sales,May_2425_sales,Jun_2425_sales,Jul_2425_sales,Aug_2425_sales,Sep_2425_sales,Oct_2425_sales,Nov_2425_sales,Dec_2425_sales,Jan_2425_sales,Feb_2324_Target,Mar_2324_Target,Apr_2425_Target,May_2425_Target,Jun_2425_Target,Jul_2425_Target,Aug_2425_Target,Sep_2425_Target,Oct_2425_Target,Nov_2425_Target,Dec_2425_Target,Jan_2425_Target,Sales_Pattern_Overall,Target_Pattern_Overall,Achieved_Type,Predicted_Target_R,Percentage_PT_Dist,Category_Overall,new_market_potential,AP_12,NORM_counter_market_ratio,NORM_sales_by_counter_3M,AVG_SALES-N,MarketSizePer1000_N,Code,Dealer Name,CS,AP,MP,Status,Predicted_Target,MPA,SOB,AP_normalized,Score,Tier,Incentive_per_Ton_linear,Incentive_per_Ton_exponential,Final_Incentive,Perfomance_Bonus,Predicted_Incentive
368,SIPT325,Sai Steel,Sangareddy,Non-Exclusive,Patancheru,3,10,6,13,11,18,14,22,14,11,10,0,10,5,10,10,10,10,10,10,10,10,10,10,HHLLLL,AAAANN,Moderate Achievement,20,0.0016570008285004142,Target-Oriented Performer,500.0,0.5929166666666666,9.134042183684054e-05,0.001066244436714943,0.0025569000288101413,0.004997058826323945,SIPT325,Sai Steel,20.0,14.0,500.0,Non-Exclusive,20.0,4.0,54.85,5.26484785998702,14.928908715992213,Tier 4,1500.0,1110.0,1110.0,0.0,22200.0
369,SIPT326,SRI BALAJI STEELS,Mahabubnagar,Non-Exclusive,Kosgi,16,21,34,21,20,22,22,37,22,24,25,24,25,20,20,20,20,20,22,22,20,20,25,25,LHLHHH,NAAANN,Moderate Achievement,30,0.0024855012427506215,Emerging Performer,300.0,2.891388888888889,0.0002112699195179596,0.0192286763560474,0.023170001994548238,0.001584635038098331,SIPT326,Sri Balaji Steels,38.0,26.0,300.0,Non-Exclusive,30.0,12.666666666666668,60.61476608187134,11.148715016738857,21.345515559750915,Tier 3,1667.0,1323.0,1323.0,0.0,39690.0
370,SIPT329,MAHALAXMI AGENCIES,Karimnagar,Non-Exclusive,HUZURABAD,0,24,15,10,10,11,11,10,10,10,12,12,10,10,15,10,10,10,10,10,10,10,12,10,HLLLHH,ANANNA,Moderate Achievement,15,0.0012427506213753107,Fluctuating Performer,150.0,1.2869444444444444,0.00030197290095746143,0.0009594066018953402,0.0,0.004628662367565109,SIPT329,Mahalaxmi Agencies,74.5,11.0,150.0,Non-Exclusive,15.0,49.666666666666664,13.251304996271438,4.729421232538006,15.421247072110425,Tier 4,1500.0,1110.0,1110.0,0.0,16650.0
371,SIPT332,MAANHEII IRON CEMENT,Jangaon,Non-Exclusive,Jangaon,12,20,19,19,0,20,6,11,20,0,22,7,20,20,25,20,20,20,20,20,20,20,20,20,LLHLHL,NNANAN,Low Achievement,20,0.0016570008285004142,Consistently Weak Performer,311.0,34.6125,0.00047629647270239727,0.0004382663236531561,0.1463665979655608,0.4475242271425064,SIPT332,Maanheii Iron Cement,20.2,13.0,311.1111111,Non-Exclusive,20.0,6.495176848874598,64.61221122112212,6.280153311936139,17.98956960116103,Tier 3,1667.0,1323.0,1323.0,0.0,26460.0
372,SIPT333,SRI MAHESHWARA AGENCIES,Warangal,Non-Exclusive,Hanamakonda,0,32,0,0,0,0,10,0,0,21,0,19,20,20,25,20,25,20,20,20,20,20,20,20,LLLHLH,NNNNNN,No Achievement,0,0.0,Consistently Weak Performer,800.0,0.0,0.011110744855831429,0.0006388930974365321,0.0,,SIPT333,Sri Maheshwara Agencies,50.0,2.0,800.0,Non-Exclusive,0.0,6.25,6.68411111111111,1.544418597404427,3.5134733806648786,Tier 6,,,,,
373,SIPT338,Sri Srinivasa Iron Syndicate,Bhadradri Kothagudem,Non-Exclusive,Khammam,12,25,44,40,15,23,31,25,20,24,31,20,20,25,20,20,30,20,35,35,20,20,30,30,HLLLHL,NNAAAN,Moderate Achievement,30,0.0024855012427506215,Fluctuating Performer,2000.0,70.585,0.00045935202198223033,0.0008299684558638984,0.3156871218668971,0.31420160912023876,SIPT338,Sri Srinivasa Iron Syndicate,16.4,30.0,150.0,Non-Exclusive,30.0,0.8199999999999998,100.0,12.496765356596574,27.662059213957946,Tier 1,2000.0,2000.0,2000.0,0.0,60000.0
374,SIPT339,Srinivasa Iron & Cement Store,Nagarkurnool,Non-Exclusive,Bijanapalli,10,11,20,10,10,12,15,6,10,12,15,0,25,15,10,10,10,10,15,15,10,10,12,10,HLLHHL,ANAAAN,Moderate Achievement,15,0.0012427506213753107,Target-Oriented Performer,30.0,41.76333333333333,0.0001357407910151078,0.0023148311809922275,0.18973140083771028,0.3575824845315825,SIPT339,Srinivasa Iron & Cement Store,60.0,12.0,30.0,Non-Exclusive,15.0,100.0,18.27777777777778,5.263222070632419,26.813488797935005,Tier 2,1833.0,1611.0,1611.0,0.0,24160.0
375,SIPT340,Sri Sai Tirumala Steel Traders,Medchal - Malkajgiri,Non-Exclusive,Balaji Nagar,0,26,22,43,24,25,14,16,0,12,0,13,20,10,15,15,20,20,15,15,15,15,20,20,LLLLLH,NANNNN,Low Achievement,20,0.0016570008285004142,Consistently Weak Performer,500.0,86.60333333333334,0.0,1.0,0.3602569642975866,0.24089519025280617,SIPT340,Sri Sai Tirumala Steel Traders,77.7,24.0,500.0,Non-Exclusive,20.0,15.540000000000001,20.988845988845988,7.868549511382558,12.026898904598733,Tier 5,1333.0,952.0,952.0,0.0,19040.0
376,SIPT341,Sana Traders,Mahabubnagar,Non-Exclusive,Addakal,12,12,0,14,13,0,12,0,0,12,10,0,20,10,10,10,10,10,15,15,10,10,10,10,HLLHHL,NNNANN,Low Achievement,15,0.0012427506213753107,Fluctuating Performer,25.0,0.7995833333333334,0.00019962970356655687,0.0018085592630589357,0.007974037630476698,0.07650914730756256,SIPT341,Sana Traders,48.5,7.0,25.0,Non-Exclusive,15.0,100.0,14.577319587628867,3.362674315102364,24.93306850658719,Tier 2,1833.0,1611.0,1611.0,0.0,24160.0
377,SIPT342,GANESH STEEL AND CEMENT CHEVELLA,Rangareddy,Non-Exclusive,Chevella,26,36,59,49,31,26,28,40,67,36,51,57,25,30,40,50,50,50,40,40,40,40,40,50,LHHLHH,NAANAA,Moderate Achievement,55,0.004556752278376139,Consistently Strong Performer,265.0,20.92083333333333,0.0006107409669410988,0.00037942978430321133,0.09951964630011303,0.07759137596239862,SIPT342,GANESH STEEL AND CEMENT CHEVELLA,21.1,39.0,265.0,Non-Exclusive,55.0,7.962264150943396,100.0,20.48914582382134,33.88594032448148,Tier 1,2000.0,2000.0,2040.0,40.0,112200.0
378,SIPT343,Indrasena Traders,Warangal,Non-Exclusive,Narasampet,21,20,21,0,26,0,20,0,20,0,20,0,20,20,25,25,20,15,20,20,20,20,20,20,HLHLHL,ANNNNN,Low Achievement,25,0.002071251035625518,Fluctuating Performer,1000.0,0.0,0.0011107411521263527,0.0192286763560474,0.0,,SIPT343,Indrasena Traders,24.4,11.0,1000.0,Non-Exclusive,25.0,2.44,50.310792349726775,5.90175083965246,14.091208973736832,Tier 4,1500.0,1110.0,1110.0,0.0,27750.0
379,SIPT345,Sri Laxmi Narasimha Steel,Kamareddy,Non-Exclusive,Nizamabad,19,16,0,9,10,5,10,0,0,12,0,0,10,10,10,10,10,10,10,10,10,10,10,10,HLLHLL,ANNANN,Low Achievement,15,0.0012427506213753107,Consistently Weak Performer,1000.0,0.0,0.0011107411521263527,0.0192286763560474,0.0,,SIPT345,Sri Laxmi Narasimha Steel,75.1,6.0,0.0,Non-Exclusive,15.0,7.51,8.989125610297382,3.2070049843991963,5.224028112698994,Tier 6,,,,,
380,SIPT346,SRI JAYARAM STEEL SYNDICATE,Khammam,Non-Exclusive,Khammam,17,0,19,19,0,20,0,0,20,0,13,12,20,15,15,15,15,15,15,15,20,20,20,15,LLHLHH,NNNNNN,No Achievement,15,0.0012427506213753107,Fluctuating Performer,2000.0,33.68583333333333,7.592595404664964e-05,0.003037574808225031,0.20488165680473375,0.19556307494409494,SIPT346,Sri Jayaram Steel Syndicate,53.4,10.0,150.0,Non-Exclusive,15.0,2.67,18.60486891385768,4.760040265383016,7.110997942001346,Tier 6,,,,,
381,SIPT347,Jai Bhavani Steel & Cement Traders,Medchal - Malkajgiri,Non-Exclusive,Ghatkesar,8,0,0,17,8,13,10,0,0,9,9,27,15,5,10,10,15,15,10,10,10,10,10,10,HLLHHH,ANNNNA,Low Achievement,25,0.002071251035625518,Emerging Performer,1500.0,46.781666666666666,4.585186883402549e-05,0.0037301615022826678,0.2571886842630144,0.3221334544174961,SIPT347,Jai Bhavani Steel & Cement Traders,24.4,8.0,150.0,Non-Exclusive,25.0,1.6266666666666665,34.42622950819673,4.01136426758867,9.61739779552588,Tier 5,1333.0,952.0,952.0,0.0,23800.0
382,SIPT348,Bhanu Agencies,Rajanna Sircilla,Non-Exclusive,Vemulawada,10,11,21,10,10,10,25,0,20,0,20,0,20,10,15,20,15,10,10,10,10,10,12,10,HLHLHL,ANANAN,Moderate Achievement,30,0.0024855012427506215,Fluctuating Performer,400.0,41.30833333333333,0.0006579632066530395,0.0006393682842481836,0.1615833388737451,0.10380730906944226,SIPT348,Bhanu Agencies,16.3,13.0,400.0,Non-Exclusive,30.0,4.075,70.02044989775051,5.481077844149123,18.107736686039576,Tier 3,1667.0,1323.0,1323.0,0.0,39690.0
383,SIPT352,Madhavi Agencies,Warangal,Non-Exclusive,Parkal,25,21,25,25,25,18,0,15,0,22,25,10,25,20,25,25,25,20,22,22,20,20,20,20,LLLHHL,NNNAAN,Low Achievement,25,0.002071251035625518,Consistently Weak Performer,250.0,1.8766666666666667,0.00025888898477369806,8.295816934868811e-05,0.0027882122199321857,0.037726361974415173,SIPT352,Madhavi Agencies,16.1,18.0,250.0,Non-Exclusive,25.0,6.4399999999999995,100.0,8.505858938386648,26.39151536303199,Tier 2,1833.0,1611.0,1611.0,0.0,40280.0
384,SIPT354,Sri Sapthagiri Agencies,Mahabubnagar,Non-Exclusive,Koukuntla,0,22,0,10,11,0,12,16,0,11,0,10,20,10,10,10,10,10,10,10,10,10,10,10,HHLHLH,AANANN,Moderate Achievement,15,0.0012427506213753107,Emerging Performer,20.0,20.916666666666668,2.962964060357059e-06,0.14102380805039447,0.10454756997540056,0.2611029077117039,SIPT354,Sri Sapthagiri Agencies,43.7,8.0,20.0,Non-Exclusive,15.0,100.0,16.120645817442156,3.3503454124966305,25.23433641098641,Tier 2,1833.0,1611.0,1611.0,0.0,24160.0
385,SIPT355,BADAM NARSAIAH & SONS,Nalgonda,Non-Exclusive,Bhongiri,0,0,12,0,0,14,0,0,10,0,11,0,15,0,0,10,10,0,0,0,0,0,0,10,LLHLHL,AAAAAN,High Achievement,15,0.0012427506213753107,Target-Oriented Performer,500.0,29.742500000000003,0.0007196298961592208,0.0006111493316747219,0.1552755800811116,0.03126256441889061,SIPT355,Badam Narsaiah & Sons,30.8,4.0,450.0,Non-Exclusive,15.0,6.16,12.775974025974026,1.833619427098928,4.887366461454162,Tier 6,,,,,
386,SIPT358,Geetha Traders Jagtial,Jagitial,Non-Exclusive,Jagitial,54,26,27,26,0,25,38,0,0,0,10,0,50,25,25,25,25,25,40,40,20,20,20,20,HLLLLL,NNNNNN,No Achievement,25,0.002071251035625518,Consistently Weak Performer,500.0,68.515,0.0008885188475995731,0.00115336541789831,0.28837012166744225,0.06358155219651343,SIPT358,Geetha Traders Jagtial,42.4,19.0,500.0,Non-Exclusive,25.0,8.48,34.26362683438155,7.000107031132511,12.748789585555816,Tier 5,1333.0,952.0,952.0,0.0,23800.0
387,SIPT359,Sai Ram Traders,Nalgonda,Non-Exclusive,Nalgonda,30,16,31,45,41,30,45,47,37,36,40,38,30,30,30,30,30,30,45,45,35,35,40,30,HHLLHL,AAAANA,High Achievement,45,0.003728251864125932,Target-Oriented Performer,800.0,0.0,0.05777742880645511,0.00012114051331076531,0.0,,SIPT359,Sai Ram Traders,26.1,40.0,800.0,Non-Exclusive,45.0,3.2625,100.0,17.60987287682072,31.218423726092432,Tier 1,2000.0,2000.0,2000.0,0.0,90000.0
388,SIPT364,Sri Jagadamba Steel Traders,Hyderabad,Non-Exclusive,Old Bowenpally,20,0,17,11,12,8,0,11,0,15,0,0,20,10,0,10,10,10,10,10,10,10,10,10,LHLHLL,NANANN,Low Achievement,15,0.0012427506213753107,Consistently Weak Performer,500.0,47.92083333333333,0.0010385189031551494,0.0007811984823082636,0.23975300844358755,0.10840603123330676,SIPT364,Sri Jagadamba Steel Traders,12.0,10.0,500.0,Non-Exclusive,15.0,2.4,64.8125,3.7077481056166954,15.667148863370018,Tier 4,1500.0,1110.0,1110.0,0.0,16650.0
389,SIPT366,New Anusha Iron & Steel Traders,Karimnagar,Non-Exclusive,Karimnagar,25,15,33,32,21,0,20,20,10,21,10,0,25,10,15,15,20,20,20,20,20,20,20,20,LHLHLL,AANANN,Moderate Achievement,20,0.0016570008285004142,Fluctuating Performer,2000.0,0.0,0.05555520576118731,0.00012438457712107712,0.0,,SIPT366,New Anusha Iron & Steel Traders,49.7,21.0,0.0,Non-Exclusive,20.0,2.485,34.68645204560697,8.322551188655241,12.427821122314539,Tier 5,1333.0,952.0,952.0,0.0,19040.0
390,SIPT367,Sri Balaji Hardware And Electricals,Mahabubnagar,Non-Exclusive,Telkapally,10,11,0,10,0,0,0,0,0,0,10,0,20,10,10,10,10,10,10,10,10,10,10,10,LLLLHL,NNNNNN,No Achievement,0,0.0,Consistently Weak Performer,40.0,1.0006944444444443,2.9629640603570594e-05,0.00011958007755390646,0.0016690490437249294,1.0,SIPT367,Sri Balaji Hardware And Electricals,30.8,2.0,40.0,Non-Exclusive,0.0,77.0,7.487373737373737,1.039150362483285,17.520964964964715,Tier 3,1667.0,1323.0,1323.0,0.0,0.0
391,SIPT370,Sai Ram Steels,Medchal - Malkajgiri,Exclusive,Rampally,64,79,101,124,39,35,67,74,19,50,70,71,150,75,120,120,150,90,70,70,70,70,70,70,LLLLHH,NANNAA,Moderate Achievement,70,0.00579950289975145,Fluctuating Performer,775.0,24.08916666666666,0.0002607408373114212,0.0009136189584012247,0.10560301841632869,0.22938546437499877,SIPT370,Sai Ram Steels,26.1,73.0,775.0,Exclusive,70.0,3.3677419354838714,100.0,32.144023259626366,39.959962342872586,Tier 1,2000.0,2000.0,2000.0,0.0,140000.0
392,SIPT372,SSV ENGINEERING SOLUTIONS,Rangareddy,Non-Exclusive,Abdullapurmet,3,0,0,0,5,0,12,10,0,10,11,0,20,15,15,15,0,0,10,10,10,10,15,15,HHLHHL,ANNNNN,Low Achievement,15,0.0012427506213753107,Emerging Performer,250.0,0.0,0.05555520576118731,0.00012607149030243928,0.0,,SIPT372,SSV ENGINEERING SOLUTIONS,64.0,4.0,250.0,Non-Exclusive,15.0,25.6,6.600260416666666,1.9746566536106749,7.62484607549974,Tier 6,,,,,
393,SIPT373,RUDRA STEEL AGENCY,Rangareddy,Exclusive,Peddamberpet,81,40,45,61,40,60,16,49,30,76,69,60,130,55,60,60,80,80,50,50,50,50,50,50,LHLHHH,NNNAAA,Moderate Achievement,75,0.006213753106876553,Emerging Performer,560.0,7.645833333333333,0.001995095221161495,0.0010047147936251195,0.04094641313742437,0.00728213150083453,SIPT373,RUDRA STEEL AGENCY,30.9,45.0,560.0,Exclusive,75.0,5.517857142857142,100.0,25.39374585931774,36.33981894416207,Tier 1,2000.0,2000.0,2000.0,0.0,150000.0
394,SIPT374,C.Bhaskar Cement Traders (M Nagar),Mahabubnagar,Non-Exclusive,Mahabubnagar,25,76,99,102,100,89,103,105,108,112,110,124,110,100,75,100,100,90,120,120,80,110,110,120,HHHHHH,NNAAAA,Moderate Achievement,125,0.010356255178127589,Consistently Strong Performer,1600.0,0.0,0.022221860082170402,0.0003183795929777241,0.0,,SIPT374,C.BHASKAR CEMENT TRADERS (M NAGAR),17.6,100.0,0.0,Non-Exclusive,125.0,1.1,100.0,46.76230824153268,48.2773849449196,Tier 1,2000.0,2000.0,2040.0,40.0,255000.0
395,SIPT375,C.Bhaskar Cement Traders (Bhuthpur),Mahabubnagar,Exclusive,Bhuthpur,93,74,106,101,101,95,108,106,84,118,105,70,110,100,75,100,100,90,120,120,80,80,100,100,HHLHHL,NNAAAN,Moderate Achievement,110,0.009113504556752278,Emerging Performer,1600.0,11.496666666666668,3.629630973937398e-05,9.213476630091843e-05,0.02473239811182766,0.4527424805632678,SIPT375,C.BHASKAR CEMENT TRADERS (BHUTHPUR),17.6,103.0,1600.0,Exclusive,110.0,1.1,100.0,47.06307927213409,48.45784756328045,Tier 1,2000.0,2000.0,2000.0,0.0,220000.0
396,SIPT376,Vinayaka Traders (J),Warangal,Non-Exclusive,Jangaon,27,20,20,16,23,24,14,25,37,33,35,26,20,20,25,25,25,20,20,20,20,20,22,25,LHHHHL,NAAAAA,High Achievement,40,0.0033140016570008283,Consistently Strong Performer,311.0,12.774999999999999,0.0002101560232546675,0.0011342321497819629,0.04766970281231302,0.11196726866774435,SIPT376,Vinayaka Traders (J),182.8,20.0,311.1111111,Non-Exclusive,40.0,58.77813504823152,13.645605397520061,12.080563281818394,21.73308605824135,Tier 2,1833.0,1611.0,1643.0,32.0,65720.0
397,SIPT378,Sri Lakshmi Agencies,Khammam,Non-Exclusive,Ashwaraopeta,0,11,0,0,0,0,0,0,10,12,0,10,20,0,10,10,10,10,10,10,10,10,10,10,LLHHLH,NNNNNN,No Achievement,0,0.0,Fluctuating Performer,120.0,14.1725,0.0002389459574443717,0.0004252174277973268,0.0623878066617911,0.013692041018732781,,,,,,,,,,,,,,,,,
398,SIPT379,Sri Sai Traders,Karimnagar,Non-Exclusive,Manthani,12,30,33,22,23,16,15,15,21,20,15,20,25,15,20,20,30,15,15,15,20,20,22,20,LLLHLH,AAAANN,Moderate Achievement,25,0.002071251035625518,Target-Oriented Performer,2000.0,30.321666666666673,0.00033825409353326215,0.0030503756547932783,0.14910079117079983,0.08564060472080687,SIPT379,Sri Sai Traders (M),20.4,21.0,2000.0,Non-Exclusive,25.0,1.0199999999999998,93.81127450980394,9.248438226101237,24.51531783762153,Tier 2,1833.0,1611.0,1611.0,0.0,40280.0
399,SIPT380,Harinath Traders (New),Rangareddy,Non-Exclusive,Ibrahimpatnam,13,0,0,8,0,0,0,0,0,0,0,8,10,5,10,10,10,10,10,10,10,10,10,10,LLLLHH,NNNNNN,No Achievement,0,0.0,Consistently Weak Performer,215.0,0.0,0.0011107411521263527,0.0192286763560474,0.0,,SIPT380,Harinath Traders (New),10.6,1.0,215.0,Non-Exclusive,0.0,4.930232558139535,8.190513626834381,0.33782547964173015,2.8268445247798217,Tier 6,,,,,
400,SIPT381,Venkateshwara Steel Traders,Hyderabad,Non-Exclusive,Kondapur,14,13,13,27,15,25,14,17,13,0,15,15,20,15,15,15,20,20,15,15,15,15,15,15,LLLLHH,NANNNN,Low Achievement,20,0.0016570008285004142,Consistently Weak Performer,525.0,0.0,0.0011107411521263527,0.0192286763560474,0.0,,SIPT381,Venkateshwara Steel Traders,102.8,18.0,525.0,Non-Exclusive,20.0,19.58095238095238,14.636835278858628,7.253188240665599,11.19547047636156,Tier 5,1333.0,952.0,952.0,0.0,19040.0
401,SIPT382,Bharat Traders,Nalgonda,Non-Exclusive,Haliya,0,12,0,15,0,15,0,0,7,13,12,11,15,10,10,15,10,5,10,10,10,10,10,10,LLHHHH,NNNAAA,Moderate Achievement,15,0.0012427506213753107,Emerging Performer,80.0,0.0,0.0011107411521263527,0.0192286763560474,0.0,,SIPT382,Bharat Traders,16.3,5.0,80.0,Non-Exclusive,15.0,20.375,43.27709611451942,3.354951815668003,14.743390312304689,Tier 4,1500.0,1110.0,1110.0,0.0,16650.0
402,SIPT383,Disha Trading Company,Medchal - Malkajgiri,Non-Exclusive,Medipally,0,0,15,26,0,0,26,10,0,27,54,24,50,15,15,15,20,20,10,10,10,10,15,20,HLLHHH,ANNAAA,Moderate Achievement,40,0.0033140016570008283,Consistently Strong Performer,650.0,5.796666666666667,0.07333299012332968,0.00010967312495803515,0.0,,SIPT383,Disha Trading Company,30.0,13.0,650.0,Non-Exclusive,40.0,4.615384615384616,50.92777777777777,7.366180600810454,15.52834083911875,Tier 4,1500.0,1110.0,1132.0,22.0,45280.0
403,SIPT385,Jai Hanuman Traders,Mahabubnagar,Non-Exclusive,Rajapur,11,0,0,0,10,12,0,10,10,0,11,13,25,15,10,10,10,10,10,10,10,10,10,10,LHHLHH,NNNNAA,Low Achievement,15,0.0012427506213753107,Emerging Performer,60.0,5.384166666666666,2.7407417558302798e-05,0.0014771591860211072,0.019746027524765643,0.013705408551422698,SIPT385,Jai Hanuman Traders,24.4,5.0,60.0,Non-Exclusive,15.0,40.666666666666664,25.826502732240442,2.9879298688665403,15.091391801101345,Tier 4,1500.0,1110.0,1110.0,0.0,16650.0
404,SIPT386,Sri Raghavendra Agencies,Vikarabad,Non-Exclusive,Kodangal,0,0,0,16,0,0,10,0,0,0,3,0,20,0,5,5,10,10,10,10,10,10,10,10,HLLLHL,NNNNNN,No Achievement,0,0.0,Consistently Weak Performer,150.0,10.87,0.0010662966912209967,0.0011290902219029445,0.05410212086962303,0.026466442698264318,SIPT386,Sri Raghavendra Agencies,30.3,4.0,150.0,Non-Exclusive,0.0,20.200000000000003,4.281536486982032,0.5471187625575292,5.2245785549309245,Tier 6,,,,,
405,SIPT387,Sri Sadhana Steels,Hyderabad,Non-Exclusive,Neredmet,14,0,8,9,0,7,0,6,8,7,10,0,10,10,10,10,10,10,10,10,10,10,10,10,LHHHHL,NNNNNN,No Achievement,0,0.0,Emerging Performer,600.0,0.0,0.0011107411521263527,0.0192286763560474,0.0,,SIPT387,Sri Sadhana Steels,52.9,5.0,600.0,Non-Exclusive,0.0,8.816666666666666,10.765595463137997,2.692036206328927,5.531674149758289,Tier 6,,,,,
406,SIPT388,Om Steels,Kamareddy,Non-Exclusive,Kamareddy,10,12,12,11,8,0,0,10,0,11,0,0,10,10,10,10,10,10,10,10,10,10,10,10,LHLHLL,NANANN,Low Achievement,15,0.0012427506213753107,Consistently Weak Performer,400.0,24.020833333333332,0.00018018525192046368,0.013983909919448721,0.1188833854132039,0.027036337363584247,SIPT388,Om Steels,20.0,7.0,400.0,Non-Exclusive,15.0,5.0,30.91666666666667,2.9302143467781603,8.941461941400231,Tier 6,,,,,
407,SIPT389,Sri Guru Raghavendra Traders,Wanaparthy,Non-Exclusive,Wanaparthy,30,24,51,31,81,44,29,31,43,43,65,64,30,35,30,30,0,40,30,30,35,35,44,45,LLLLHH,NAAAAA,High Achievement,70,0.00579950289975145,Target-Oriented Performer,250.0,15.806666666666665,0.000281111215226376,0.00032943178278664853,0.07383152715909846,0.04022787572676259,SIPT389,Sri Guru Raghavendra Traders,21.6,45.0,250.0,Non-Exclusive,70.0,8.64,100.0,21.793841780889665,34.8043050685338,Tier 1,2000.0,2000.0,2000.0,0.0,140000.0
408,SIPT390,Sri Rajarajeshwara Agencies,Jagitial,Non-Exclusive,Medipalli,10,10,0,10,10,10,0,10,10,20,10,10,10,10,10,10,10,10,10,10,10,10,10,10,LHHHHL,NAAAAN,Moderate Achievement,20,0.0016570008285004142,Consistently Strong Performer,80.0,12.718333333333335,0.0012635189864885134,0.0019502326131410972,0.041819027990160226,0.027036337363584247,SIPT390,Sri Rajarajeshwara Agencies,18.6,7.0,80.0,Non-Exclusive,20.0,23.25,49.37275985663081,4.393424765920203,17.160606830878287,Tier 3,1667.0,1323.0,1349.0,26.0,26980.0
409,SIPT391,Sri Vigneshwara Traders (M),Nalgonda,Non-Exclusive,Miryalaguda,0,0,0,13,11,10,0,0,10,10,10,6,20,10,10,0,0,10,10,10,10,10,10,10,LLHHHL,NNANNN,Low Achievement,15,0.0012427506213753107,Fluctuating Performer,450.0,11.06,0.00032851864019208893,0.00010590434844885135,0.020668506083372114,0.13655790692625047,SIPT391,Sri Vigneshwara Traders (M),32.5,6.0,450.0,Non-Exclusive,15.0,7.222222222222221,17.74871794871795,2.727803572130177,6.630870177466141,Tier 6,,,,,
410,SIPT393,Ayyappa Traders T,Medak,Non-Exclusive,Toopran,24,23,15,15,0,5,10,10,15,10,0,0,10,20,20,20,20,20,10,10,10,10,12,0,LLHHLL,NAANNA,Moderate Achievement,15,0.0012427506213753107,Fluctuating Performer,200.0,18.57416666666667,0.0002535979775230604,0.0009968692192996167,0.05899707466258892,0.14422903833300227,SIPT393,Ayyappa Traders T,27.4,9.0,200.0,Non-Exclusive,15.0,13.699999999999998,38.97201946472019,5.122591291459322,13.60795866781963,Tier 4,1500.0,1110.0,1110.0,0.0,16650.0
411,SIPT394,Gayathri Enterprises Dharmapuri,Jagitial,Non-Exclusive,Dharmapuri,0,10,11,9,13,0,10,0,10,10,24,9,10,10,10,10,10,10,10,10,10,10,10,10,HLHHHH,NNAAAN,Moderate Achievement,20,0.0016570008285004142,Emerging Performer,100.0,21.66611111111111,0.00021197538715137798,7.29864411264492e-05,0.10503789641646166,0.18460506807485177,SIPT394,Gayathri Enterprises Dharmapuri,21.1,7.0,100.0,Non-Exclusive,20.0,21.1,42.06161137440758,4.243039250619493,15.178145825253212,Tier 4,1500.0,1110.0,1110.0,0.0,22200.0
412,SIPT395,Shivaram Traders,Sangareddy,Non-Exclusive,Doultabad,24,10,3,0,6,8,4,4,3,9,0,0,10,10,10,10,10,10,10,10,10,10,10,10,LLLHLL,NNNNNN,No Achievement,0,0.0,Consistently Weak Performer,180.0,26.439166666666665,0.00026629639492459066,0.0030026801928202417,0.13812246526161823,0.1639760134711202,SIPT395,Shivaram Traders,60.7,4.0,180.0,Non-Exclusive,0.0,33.72222222222223,9.757001647446458,2.8029963297805325,10.377642571802056,Tier 5,1333.0,952.0,952.0,0.0,0.0
413,SIPT397,Sri Sundha Hardware & General Stores,Bhadradri Kothagudem,Non-Exclusive,Tekupalli,0,10,0,10,0,6,0,0,0,5,0,9,10,5,10,10,10,10,10,10,10,10,10,10,LLLHLH,NNNNNN,No Achievement,0,0.0,Consistently Weak Performer,60.0,37.35583333333333,0.0004559260947874425,3.679485424265793e-05,0.149998337876471,0.10740666219838749,SIPT397,Sri Sundha Hardware & General Stores,55.9,3.0,60.0,Non-Exclusive,0.0,93.16666666666666,5.087954680977936,1.3015798608053346,20.43187218601212,Tier 3,1667.0,1323.0,1323.0,0.0,0.0
414,SIPT398,Gampa Enterprises,Karimnagar,Non-Exclusive,Peddapalli,35,36,30,30,51,30,30,43,35,38,40,39,25,25,30,30,30,30,30,30,35,35,40,40,LHLHHH,NAAANN,Moderate Achievement,45,0.003728251864125932,Emerging Performer,500.0,4.650277777777778,0.00017987660983084314,8.900736940767665e-05,0.0014986813820003103,0.08737201804707684,SIPT398,Gampa Enterprises,12.7,36.0,70.0,Non-Exclusive,45.0,2.54,100.0,17.681407608423218,31.11684456505393,Tier 1,2000.0,2000.0,2000.0,0.0,90000.0
415,SIPT399,Maha Laxmi Traders,Karimnagar,Non-Exclusive,Peddapalli,16,30,21,19,20,21,20,20,0,20,20,0,10,20,25,25,20,20,20,20,20,20,25,20,LLLHHL,ANNANN,Low Achievement,25,0.002071251035625518,Consistently Weak Performer,500.0,12.641666666666666,2.1851859945133313e-05,0.0003824822938694857,0.05374476431088359,0.15614969469603943,SIPT399,Maha Laxmi Traders,75.7,20.0,70.0,Non-Exclusive,25.0,15.14,22.73227653016292,8.307512637125171,12.558962888307686,Tier 5,1333.0,952.0,952.0,0.0,23800.0
